prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g053_closure_update,53,closure_update,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-2.765625,16570,conflict,-8.734375,False,False,5.96875,qwen,
g053_closure_override,53,closure_override,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-0.515625,16570,conflict,-6.609375,False,False,6.09375,qwen,
g053_exception_override,53,exception_override,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-0.609375,16570,conflict,-5.171875,False,False,4.5625,qwen,
g064_clean,64,clean,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,2.546875,42540,clean,2.546875,False,False,0.0,qwen,
g064_redundant,64,redundant,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,3.21875,42540,clean,3.21875,False,False,0.0,qwen,
g064_irrelevant,64,irrelevant,stable,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-0.03125,14997,conflict,-0.03125,False,False,0.0,qwen,
g064_paraphrase,64,paraphrase,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,3.546875,42540,clean,3.546875,False,False,0.0,qwen,
g064_weak_distractor,64,weak_distractor,competition,structured_guarded,42540,14997,42540, Copper,clean,1,2,0.15625,42540,clean,0.15625,False,False,0.0,qwen,
g064_competition_balanced,64,competition_balanced,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.890625,14997,conflict,-1.890625,False,False,0.0,qwen,
g064_direct_conflict,64,direct_conflict,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.5,14997,conflict,-1.5,False,False,0.0,qwen,
g064_closure_update,64,closure_update,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-0.53125,14997,conflict,-1.609375,False,False,1.078125,qwen,
g064_closure_override,64,closure_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-2.203125,14997,conflict,-6.859375,False,False,4.65625,qwen,
g064_exception_override,64,exception_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.15625,14997,conflict,-4.515625,False,False,3.359375,qwen,
g067_clean,67,clean,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.265625,25462,conflict,-2.265625,False,False,0.0,qwen,
g067_redundant,67,redundant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.171875,25462,conflict,-0.171875,False,False,0.0,qwen,
g067_irrelevant,67,irrelevant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.765625,25462,conflict,-1.765625,False,False,0.0,qwen,
g067_paraphrase,67,paraphrase,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,2.203125,7840,clean,2.203125,False,False,0.0,qwen,
g067_weak_distractor,67,weak_distractor,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.453125,25462,conflict,-2.453125,False,False,0.0,qwen,
g067_competition_balanced,67,competition_balanced,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-3.828125,25462,conflict,-3.828125,False,False,0.0,qwen,
g067_direct_conflict,67,direct_conflict,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-6.40625,25462,conflict,-6.40625,False,False,0.0,qwen,
g067_closure_update,67,closure_update,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.546875,25462,conflict,-5.578125,False,False,3.03125,qwen,
g067_closure_override,67,closure_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,0.3125,25462,conflict,-5.84375,True,True,6.15625,qwen,
g067_exception_override,67,exception_override,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.046875,25462,conflict,-2.046875,False,False,0.0,qwen,
g068_clean,68,clean,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.1875,4882,conflict,-0.1875,False,False,0.0,qwen,
g068_redundant,68,redundant,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.3125,4882,conflict,-0.3125,False,False,0.0,qwen,
g068_irrelevant,68,irrelevant,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.484375,4882,conflict,-0.484375,False,False,0.0,qwen,
g068_paraphrase,68,paraphrase,stable,structured_guarded,4787,4882,4787, North,clean,1,2,2.25,4787,clean,2.25,False,False,0.0,qwen,
g068_weak_distractor,68,weak_distractor,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.015625,4882,conflict,-1.015625,False,False,0.0,qwen,
g068_competition_balanced,68,competition_balanced,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.875,4882,conflict,-1.875,False,False,0.0,qwen,
g068_direct_conflict,68,direct_conflict,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-3.265625,4882,conflict,-3.265625,False,False,0.0,qwen,
g068_closure_update,68,closure_update,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-2.171875,4882,conflict,-4.25,False,False,2.078125,qwen,
g068_closure_override,68,closure_override,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.4375,4882,conflict,-4.875,False,False,3.4375,qwen,
g068_exception_override,68,exception_override,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.453125,4882,conflict,-3.296875,False,False,2.84375,qwen,
g069_clean,69,clean,stable,structured_guarded,6326,4312,4312, West,conflict,2,1,-1.171875,4312,conflict,-1.171875,False,False,0.0,qwen,
g069_redundant,69,redundant,stable,structured_guarded,6326,4312,6326, East,clean,1,2,0.71875,6326,clean,0.71875,False,False,0.0,qwen,
g069_irrelevant,69,irrelevant,stable,structured_guarded,6326,4312,4312, West,conflict,2,1,-0.484375,4312,conflict,-0.484375,False,False,0.0,qwen,
g069_paraphrase,69,paraphrase,stable,structured_guarded,6326,4312,6326, East,clean,1,2,2.46875,6326,clean,2.46875,False,False,0.0,qwen,
g069_weak_distractor,69,weak_distractor,competition,structured_guarded,6326,4312,4312, West,conflict,2,1,-0.78125,4312,conflict,-0.78125,False,False,0.0,qwen,
g069_competition_balanced,69,competition_balanced,competition,structured_guarded,6326,4312,4312, West,conflict,2,1,-0.796875,4312,conflict,-0.796875,False,False,0.0,qwen,
g069_direct_conflict,69,direct_conflict,competition,structured_guarded,6326,4312,4312, West,conflict,2,1,-4.03125,4312,conflict,-4.03125,False,False,0.0,qwen,
g069_closure_update,69,closure_update,closure,structured_guarded,6326,4312,4312, West,conflict,2,1,-1.46875,4312,conflict,-6.140625,False,False,4.671875,qwen,
g069_closure_override,69,closure_override,closure,structured_guarded,6326,4312,6326, East,clean,1,2,0.359375,4312,conflict,-3.671875,True,True,4.03125,qwen,
g069_exception_override,69,exception_override,closure,structured_guarded,6326,4312,4312, West,conflict,2,1,-1.15625,4312,conflict,-2.578125,False,False,1.421875,qwen,
g073_clean,73,clean,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.59375,25462,conflict,-0.59375,False,False,0.0,qwen,
g073_redundant,73,redundant,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,0.875,7840,clean,0.875,False,False,0.0,qwen,
g073_irrelevant,73,irrelevant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.859375,25462,conflict,-0.859375,False,False,0.0,qwen,
g073_paraphrase,73,paraphrase,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,2.390625,7840,clean,2.390625,False,False,0.0,qwen,
g073_weak_distractor,73,weak_distractor,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.890625,25462,conflict,-1.890625,False,False,0.0,qwen,
g073_competition_balanced,73,competition_balanced,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.234375,25462,conflict,-4.234375,False,False,0.0,qwen,
g073_direct_conflict,73,direct_conflict,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.640625,25462,conflict,-4.640625,False,False,0.0,qwen,
g073_closure_update,73,closure_update,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.515625,25462,conflict,-5.546875,False,False,3.03125,qwen,
g073_closure_override,73,closure_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,0.4375,25462,conflict,-5.078125,True,True,5.515625,qwen,
g073_exception_override,73,exception_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,1.046875,25462,conflict,-2.96875,True,True,4.015625,qwen,
g077_clean,77,clean,stable,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-4.65625,16570,conflict,-4.65625,False,False,0.0,qwen,
g077_redundant,77,redundant,stable,structured_guarded,7421,16570,7421, Gold,clean,1,1,0.0,7421,clean,0.0,False,False,0.0,qwen,
g077_irrelevant,77,irrelevant,stable,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-3.234375,16570,conflict,-3.234375,False,False,0.0,qwen,
g077_paraphrase,77,paraphrase,stable,structured_guarded,7421,16570,7421, Gold,clean,1,2,3.65625,7421,clean,3.65625,False,False,0.0,qwen,
g077_weak_distractor,77,weak_distractor,competition,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-5.171875,16570,conflict,-5.171875,False,False,0.0,qwen,
g077_competition_balanced,77,competition_balanced,competition,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-5.46875,16570,conflict,-5.46875,False,False,0.0,qwen,
g077_direct_conflict,77,direct_conflict,competition,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-7.734375,16570,conflict,-7.734375,False,False,0.0,qwen,
g077_closure_update,77,closure_update,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-3.6875,16570,conflict,-10.1875,False,False,6.5,qwen,
g077_closure_override,77,closure_override,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-1.46875,16570,conflict,-7.203125,False,False,5.734375,qwen,
g077_exception_override,77,exception_override,closure,structured_guarded,7421,16570,16570, Iron,conflict,2,1,-1.3125,16570,conflict,-6.921875,False,False,5.609375,qwen,
g079_clean,79,clean,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.1875,25462,conflict,-1.1875,False,False,0.0,qwen,
g079_redundant,79,redundant,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,0.40625,7840,clean,0.40625,False,False,0.0,qwen,
g079_irrelevant,79,irrelevant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.25,25462,conflict,-1.25,False,False,0.0,qwen,
g079_paraphrase,79,paraphrase,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,2.734375,7840,clean,2.734375,False,False,0.0,qwen,
g079_weak_distractor,79,weak_distractor,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.046875,25462,conflict,-1.046875,False,False,0.0,qwen,
g079_competition_balanced,79,competition_balanced,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.71875,25462,conflict,-2.71875,False,False,0.0,qwen,
g079_direct_conflict,79,direct_conflict,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.515625,25462,conflict,-4.515625,False,False,0.0,qwen,
g079_closure_update,79,closure_update,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.890625,25462,conflict,-2.96875,False,False,2.078125,qwen,
g079_closure_override,79,closure_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,0.8125,25462,conflict,-5.0625,True,True,5.875,qwen,
g079_exception_override,79,exception_override,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.859375,25462,conflict,-2.859375,False,False,0.0,qwen,
g080_clean,80,clean,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.34375,4882,conflict,-1.34375,False,False,0.0,qwen,
g080_redundant,80,redundant,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.609375,4882,conflict,-0.609375,False,False,0.0,qwen,
g080_irrelevant,80,irrelevant,stable,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.90625,4882,conflict,-1.90625,False,False,0.0,qwen,
g080_paraphrase,80,paraphrase,stable,structured_guarded,4787,4882,4787, North,clean,1,2,2.171875,4787,clean,2.171875,False,False,0.0,qwen,
g080_weak_distractor,80,weak_distractor,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.953125,4882,conflict,-0.953125,False,False,0.0,qwen,
g080_competition_balanced,80,competition_balanced,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.78125,4882,conflict,-1.78125,False,False,0.0,qwen,
g080_direct_conflict,80,direct_conflict,competition,structured_guarded,4787,4882,4882, South,conflict,2,1,-3.296875,4882,conflict,-3.296875,False,False,0.0,qwen,
g080_closure_update,80,closure_update,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-1.8125,4882,conflict,-3.171875,False,False,1.359375,qwen,
g080_closure_override,80,closure_override,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.9375,4882,conflict,-4.03125,False,False,3.09375,qwen,
g080_exception_override,80,exception_override,closure,structured_guarded,4787,4882,4882, South,conflict,2,1,-0.296875,4882,conflict,-3.40625,False,False,3.109375,qwen,
g085_clean,85,clean,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.25,25462,conflict,-0.25,False,False,0.0,qwen,
g085_redundant,85,redundant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.5,25462,conflict,-0.5,False,False,0.0,qwen,
g085_irrelevant,85,irrelevant,stable,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.765625,25462,conflict,-0.765625,False,False,0.0,qwen,
g085_paraphrase,85,paraphrase,stable,structured_guarded,7840,25462,7840, Green,clean,1,2,2.3125,7840,clean,2.3125,False,False,0.0,qwen,
g085_weak_distractor,85,weak_distractor,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.484375,25462,conflict,-0.484375,False,False,0.0,qwen,
g085_competition_balanced,85,competition_balanced,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-3.609375,25462,conflict,-3.609375,False,False,0.0,qwen,
g085_direct_conflict,85,direct_conflict,competition,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-5.3125,25462,conflict,-5.3125,False,False,0.0,qwen,
g085_closure_update,85,closure_update,closure,structured_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.015625,25462,conflict,-4.828125,False,False,2.8125,qwen,
g085_closure_override,85,closure_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,0.609375,25462,conflict,-5.15625,True,True,5.765625,qwen,
g085_exception_override,85,exception_override,closure,structured_guarded,7840,25462,7840, Green,clean,1,2,1.15625,25462,conflict,-2.59375,True,True,3.75,qwen,
g088_clean,88,clean,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,1.9375,42540,clean,1.9375,False,False,0.0,qwen,
g088_redundant,88,redundant,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,2.125,42540,clean,2.125,False,False,0.0,qwen,
g088_irrelevant,88,irrelevant,stable,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.75,14997,conflict,-1.75,False,False,0.0,qwen,
g088_paraphrase,88,paraphrase,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,3.421875,42540,clean,3.421875,False,False,0.0,qwen,
g088_weak_distractor,88,weak_distractor,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.328125,14997,conflict,-1.328125,False,False,0.0,qwen,
g088_competition_balanced,88,competition_balanced,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-3.375,14997,conflict,-3.375,False,False,0.0,qwen,
g088_direct_conflict,88,direct_conflict,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-3.984375,14997,conflict,-3.984375,False,False,0.0,qwen,
g088_closure_update,88,closure_update,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.125,14997,conflict,-3.1875,False,False,2.0625,qwen,
g088_closure_override,88,closure_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.90625,14997,conflict,-6.6875,False,False,4.78125,qwen,
g088_exception_override,88,exception_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-0.90625,14997,conflict,-4.25,False,False,3.34375,qwen,
g094_clean,94,clean,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,3.703125,42540,clean,3.703125,False,False,0.0,qwen,
g094_redundant,94,redundant,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,3.765625,42540,clean,3.765625,False,False,0.0,qwen,
g094_irrelevant,94,irrelevant,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,0.984375,42540,clean,0.984375,False,False,0.0,qwen,
g094_paraphrase,94,paraphrase,stable,structured_guarded,42540,14997,42540, Copper,clean,1,2,4.421875,42540,clean,4.421875,False,False,0.0,qwen,
g094_weak_distractor,94,weak_distractor,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-0.015625,14997,conflict,-0.015625,False,False,0.0,qwen,
g094_competition_balanced,94,competition_balanced,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-3.046875,14997,conflict,-3.046875,False,False,0.0,qwen,
g094_direct_conflict,94,direct_conflict,competition,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-3.71875,14997,conflict,-3.71875,False,False,0.0,qwen,
g094_closure_update,94,closure_update,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.03125,14997,conflict,-1.71875,False,False,0.6875,qwen,
g094_closure_override,94,closure_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-2.25,14997,conflict,-6.640625,False,False,4.390625,qwen,
g094_exception_override,94,exception_override,closure,structured_guarded,42540,14997,14997, Silver,conflict,2,1,-1.25,14997,conflict,-5.421875,False,False,4.171875,qwen,
g000_clean,0,clean,stable,random_direction_000,3731,8697,8697, Blue,conflict,2,1,-1.234375,8697,conflict,-1.234375,False,False,0.0,qwen,2026081302
