prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,baseline_margin,strict_conflict_to_clean,top1_changed,margin_shift,model
g068_competition_balanced,68,competition_balanced,competition,none,4612,4316,5231, **,other,2,3,2.03125,other,5231,2.03125,False,False,0.0,gemma
g068_direct_conflict,68,direct_conflict,competition,none,4612,4316,5231, **,other,2,3,1.4921875,other,5231,1.4921875,False,False,0.0,gemma
g068_closure_update,68,closure_update,closure,none,4612,4316,5231, **,other,2,3,0.8203125,other,5231,0.8203125,False,False,0.0,gemma
g068_closure_override,68,closure_override,closure,none,4612,4316,4316, South,conflict,3,1,-2.0625,conflict,4316,-2.0625,False,False,0.0,gemma
g068_exception_override,68,exception_override,closure,none,4612,4316,5231, **,other,3,2,-1.6484375,other,5231,-1.6484375,False,False,0.0,gemma
g069_clean,69,clean,stable,none,5571,4589,5231, **,other,2,3,2.140625,other,5231,2.140625,False,False,0.0,gemma
g069_redundant,69,redundant,stable,none,5571,4589,5231, **,other,2,3,2.2109375,other,5231,2.2109375,False,False,0.0,gemma
g069_irrelevant,69,irrelevant,stable,none,5571,4589,5571, East,clean,1,4,3.8046875,clean,5571,3.8046875,False,False,0.0,gemma
g069_paraphrase,69,paraphrase,stable,none,5571,4589,5231, **,other,2,4,1.5,other,5231,1.5,False,False,0.0,gemma
g069_weak_distractor,69,weak_distractor,competition,none,5571,4589,5231, **,other,2,5,3.6953125,other,5231,3.6953125,False,False,0.0,gemma
g069_competition_balanced,69,competition_balanced,competition,none,5571,4589,5571, East,clean,1,3,2.8203125,clean,5571,2.8203125,False,False,0.0,gemma
g069_direct_conflict,69,direct_conflict,competition,none,5571,4589,5231, **,other,2,3,2.25,other,5231,2.25,False,False,0.0,gemma
g069_closure_update,69,closure_update,closure,none,5571,4589,5231, **,other,2,4,2.7109375,other,5231,2.7109375,False,False,0.0,gemma
g069_closure_override,69,closure_override,closure,none,5571,4589,5231, **,other,3,2,-0.703125,other,5231,-0.703125,False,False,0.0,gemma
g069_exception_override,69,exception_override,closure,none,5571,4589,5231, **,other,3,2,-0.578125,other,5231,-0.578125,False,False,0.0,gemma
g073_clean,73,clean,stable,none,6724,21730,5231, **,other,2,6,2.90625,other,5231,2.90625,False,False,0.0,gemma
g073_redundant,73,redundant,stable,none,6724,21730,5231, **,other,2,5,2.8828125,other,5231,2.8828125,False,False,0.0,gemma
g073_irrelevant,73,irrelevant,stable,none,6724,21730,5231, **,other,2,7,3.3515625,other,5231,3.3515625,False,False,0.0,gemma
g073_paraphrase,73,paraphrase,stable,none,6724,21730,5231, **,other,2,5,1.8359375,other,5231,1.8359375,False,False,0.0,gemma
g073_weak_distractor,73,weak_distractor,competition,none,6724,21730,5231, **,other,2,7,3.0625,other,5231,3.0625,False,False,0.0,gemma
g073_competition_balanced,73,competition_balanced,competition,none,6724,21730,5231, **,other,2,3,1.796875,other,5231,1.796875,False,False,0.0,gemma
g073_direct_conflict,73,direct_conflict,competition,none,6724,21730,5231, **,other,2,3,1.390625,other,5231,1.390625,False,False,0.0,gemma
g073_closure_update,73,closure_update,closure,none,6724,21730,5231, **,other,2,3,1.6015625,other,5231,1.6015625,False,False,0.0,gemma
g073_closure_override,73,closure_override,closure,none,6724,21730,5231, **,other,3,2,-2.3828125,other,5231,-2.3828125,False,False,0.0,gemma
g073_exception_override,73,exception_override,closure,none,6724,21730,5231, **,other,3,2,-2.6796875,other,5231,-2.6796875,False,False,0.0,gemma
g077_clean,77,clean,stable,none,6863,17186,5231, **,other,2,4,1.8828125,other,5231,1.8828125,False,False,0.0,gemma
g077_redundant,77,redundant,stable,none,6863,17186,5231, **,other,2,3,2.1796875,other,5231,2.1796875,False,False,0.0,gemma
g077_irrelevant,77,irrelevant,stable,none,6863,17186,5231, **,other,2,6,3.5078125,other,5231,3.5078125,False,False,0.0,gemma
g077_paraphrase,77,paraphrase,stable,none,6863,17186,6863, Gold,clean,1,8,3.65625,clean,6863,3.65625,False,False,0.0,gemma
g077_weak_distractor,77,weak_distractor,competition,none,6863,17186,5231, **,other,2,6,3.0546875,other,5231,3.0546875,False,False,0.0,gemma
g077_competition_balanced,77,competition_balanced,competition,none,6863,17186,5231, **,other,2,3,1.7421875,other,5231,1.7421875,False,False,0.0,gemma
g077_direct_conflict,77,direct_conflict,competition,none,6863,17186,5231, **,other,2,3,1.609375,other,5231,1.609375,False,False,0.0,gemma
g077_closure_update,77,closure_update,closure,none,6863,17186,5231, **,other,2,3,2.1015625,other,5231,2.1015625,False,False,0.0,gemma
g077_closure_override,77,closure_override,closure,none,6863,17186,5231, **,other,3,2,-0.8828125,other,5231,-0.8828125,False,False,0.0,gemma
g077_exception_override,77,exception_override,closure,none,6863,17186,5231, **,other,3,2,-1.3984375,other,5231,-1.3984375,False,False,0.0,gemma
g079_clean,79,clean,stable,none,6724,21730,5231, **,other,2,3,1.984375,other,5231,1.984375,False,False,0.0,gemma
g079_redundant,79,redundant,stable,none,6724,21730,5231, **,other,2,3,1.3828125,other,5231,1.3828125,False,False,0.0,gemma
g079_irrelevant,79,irrelevant,stable,none,6724,21730,5231, **,other,2,3,2.1484375,other,5231,2.1484375,False,False,0.0,gemma
g079_paraphrase,79,paraphrase,stable,none,6724,21730,5231, **,other,2,3,1.328125,other,5231,1.328125,False,False,0.0,gemma
g079_weak_distractor,79,weak_distractor,competition,none,6724,21730,5231, **,other,2,5,2.5,other,5231,2.5,False,False,0.0,gemma
g079_competition_balanced,79,competition_balanced,competition,none,6724,21730,5231, **,other,2,3,1.8828125,other,5231,1.8828125,False,False,0.0,gemma
g079_direct_conflict,79,direct_conflict,competition,none,6724,21730,5231, **,other,2,3,0.8671875,other,5231,0.8671875,False,False,0.0,gemma
g079_closure_update,79,closure_update,closure,none,6724,21730,5231, **,other,2,3,1.4140625,other,5231,1.4140625,False,False,0.0,gemma
g079_closure_override,79,closure_override,closure,none,6724,21730,21730, Yellow,conflict,3,1,-2.0546875,conflict,21730,-2.0546875,False,False,0.0,gemma
g079_exception_override,79,exception_override,closure,none,6724,21730,5231, **,other,3,2,-2.8125,other,5231,-2.8125,False,False,0.0,gemma
g080_clean,80,clean,stable,none,4612,4316,5231, **,other,2,3,1.5390625,other,5231,1.5390625,False,False,0.0,gemma
g080_redundant,80,redundant,stable,none,4612,4316,5231, **,other,2,3,1.609375,other,5231,1.609375,False,False,0.0,gemma
g080_irrelevant,80,irrelevant,stable,none,4612,4316,4612, North,clean,1,3,2.5625,clean,4612,2.5625,False,False,0.0,gemma
g080_paraphrase,80,paraphrase,stable,none,4612,4316,5231, **,other,4,2,-0.359375,other,5231,-0.359375,False,False,0.0,gemma
g080_weak_distractor,80,weak_distractor,competition,none,4612,4316,5231, **,other,2,5,3.2734375,other,5231,3.2734375,False,False,0.0,gemma
g080_competition_balanced,80,competition_balanced,competition,none,4612,4316,5231, **,other,2,3,1.4765625,other,5231,1.4765625,False,False,0.0,gemma
g080_direct_conflict,80,direct_conflict,competition,none,4612,4316,5231, **,other,2,3,0.140625,other,5231,0.140625,False,False,0.0,gemma
g080_closure_update,80,closure_update,closure,none,4612,4316,5231, **,other,2,3,0.203125,other,5231,0.203125,False,False,0.0,gemma
g080_closure_override,80,closure_override,closure,none,4612,4316,4316, South,conflict,3,1,-2.359375,conflict,4316,-2.359375,False,False,0.0,gemma
g080_exception_override,80,exception_override,closure,none,4612,4316,4316, South,conflict,3,1,-1.65625,conflict,4316,-1.65625,False,False,0.0,gemma
g085_clean,85,clean,stable,none,6724,21730,5231, **,other,2,4,2.6328125,other,5231,2.6328125,False,False,0.0,gemma
g085_redundant,85,redundant,stable,none,6724,21730,5231, **,other,2,3,2.515625,other,5231,2.515625,False,False,0.0,gemma
g085_irrelevant,85,irrelevant,stable,none,6724,21730,5231, **,other,2,6,3.328125,other,5231,3.328125,False,False,0.0,gemma
g085_paraphrase,85,paraphrase,stable,none,6724,21730,6724, Green,clean,1,3,1.3828125,clean,6724,1.3828125,False,False,0.0,gemma
g085_weak_distractor,85,weak_distractor,competition,none,6724,21730,5231, **,other,2,4,2.8203125,other,5231,2.8203125,False,False,0.0,gemma
g085_competition_balanced,85,competition_balanced,competition,none,6724,21730,5231, **,other,2,3,1.3125,other,5231,1.3125,False,False,0.0,gemma
g085_direct_conflict,85,direct_conflict,competition,none,6724,21730,5231, **,other,2,3,0.46875,other,5231,0.46875,False,False,0.0,gemma
g085_closure_update,85,closure_update,closure,none,6724,21730,5231, **,other,2,3,1.40625,other,5231,1.40625,False,False,0.0,gemma
g085_closure_override,85,closure_override,closure,none,6724,21730,21730, Yellow,conflict,3,1,-2.625,conflict,21730,-2.625,False,False,0.0,gemma
g085_exception_override,85,exception_override,closure,none,6724,21730,5231, **,other,4,2,-3.203125,other,5231,-3.203125,False,False,0.0,gemma
g088_clean,88,clean,stable,none,38315,15934,5231, **,other,1,3,1.6171875,other,5231,1.6171875,False,False,0.0,gemma
g088_redundant,88,redundant,stable,none,38315,15934,5231, **,other,2,3,1.1328125,other,5231,1.1328125,False,False,0.0,gemma
g088_irrelevant,88,irrelevant,stable,none,38315,15934,38315, Copper,clean,1,3,3.1796875,clean,38315,3.1796875,False,False,0.0,gemma
g088_paraphrase,88,paraphrase,stable,none,38315,15934,38315, Copper,clean,1,3,1.40625,clean,38315,1.40625,False,False,0.0,gemma
g088_weak_distractor,88,weak_distractor,competition,none,38315,15934,38315, Copper,clean,1,3,2.40625,clean,38315,2.40625,False,False,0.0,gemma
g088_competition_balanced,88,competition_balanced,competition,none,38315,15934,38315, Copper,clean,1,3,2.59375,clean,38315,2.59375,False,False,0.0,gemma
g088_direct_conflict,88,direct_conflict,competition,none,38315,15934,5231, **,other,1,3,1.9921875,other,5231,1.9921875,False,False,0.0,gemma
g088_closure_update,88,closure_update,closure,none,38315,15934,5231, **,other,2,3,2.8046875,other,5231,2.8046875,False,False,0.0,gemma
g088_closure_override,88,closure_override,closure,none,38315,15934,15934, Silver,conflict,3,1,-0.8828125,conflict,15934,-0.8828125,False,False,0.0,gemma
g088_exception_override,88,exception_override,closure,none,38315,15934,5231, **,other,3,2,-1.6953125,other,5231,-1.6953125,False,False,0.0,gemma
g094_clean,94,clean,stable,none,38315,15934,38315, Copper,clean,1,3,1.9609375,clean,38315,1.9609375,False,False,0.0,gemma
g094_redundant,94,redundant,stable,none,38315,15934,5231, **,other,2,3,1.328125,other,5231,1.328125,False,False,0.0,gemma
g094_irrelevant,94,irrelevant,stable,none,38315,15934,38315, Copper,clean,1,3,2.984375,clean,38315,2.984375,False,False,0.0,gemma
g094_paraphrase,94,paraphrase,stable,none,38315,15934,38315, Copper,clean,1,3,1.5,clean,38315,1.5,False,False,0.0,gemma
g094_weak_distractor,94,weak_distractor,competition,none,38315,15934,5231, **,other,2,3,2.8828125,other,5231,2.8828125,False,False,0.0,gemma
g094_competition_balanced,94,competition_balanced,competition,none,38315,15934,5231, **,other,2,3,2.9296875,other,5231,2.9296875,False,False,0.0,gemma
g094_direct_conflict,94,direct_conflict,competition,none,38315,15934,5231, **,other,2,3,2.5625,other,5231,2.5625,False,False,0.0,gemma
g094_closure_update,94,closure_update,closure,none,38315,15934,5231, **,other,2,4,3.0703125,other,5231,3.0703125,False,False,0.0,gemma
g094_closure_override,94,closure_override,closure,none,38315,15934,15934, Silver,conflict,3,1,-0.9453125,conflict,15934,-0.9453125,False,False,0.0,gemma
g094_exception_override,94,exception_override,closure,none,38315,15934,5231, **,other,3,2,-1.4140625,other,5231,-1.4140625,False,False,0.0,gemma
g000_clean,0,clean,stable,policy_boundary_guarded,4075,7640,5231, **,other,2,3,2.234375,other,5231,2.234375,False,False,0.0,gemma
g000_redundant,0,redundant,stable,policy_boundary_guarded,4075,7640,5231, **,other,2,3,1.9609375,other,5231,1.9609375,False,False,0.0,gemma
g000_irrelevant,0,irrelevant,stable,policy_boundary_guarded,4075,7640,5231, **,other,2,4,2.609375,other,5231,2.609375,False,False,0.0,gemma
g000_paraphrase,0,paraphrase,stable,policy_boundary_guarded,4075,7640,5231, **,other,2,3,0.7734375,other,5231,0.7734375,False,False,0.0,gemma
g000_weak_distractor,0,weak_distractor,competition,policy_boundary_guarded,4075,7640,5231, **,other,2,3,2.015625,other,5231,2.015625,False,False,0.0,gemma
g000_competition_balanced,0,competition_balanced,competition,policy_boundary_guarded,4075,7640,5231, **,other,2,3,2.015625,other,5231,2.015625,False,False,0.0,gemma
g000_direct_conflict,0,direct_conflict,competition,policy_boundary_guarded,4075,7640,5231, **,other,2,3,1.0234375,other,5231,1.0234375,False,False,0.0,gemma
g000_closure_update,0,closure_update,closure,policy_boundary_guarded,4075,7640,5231, **,other,2,3,0.9453125,other,5231,0.859375,False,False,0.0859375,gemma
g000_closure_override,0,closure_override,closure,policy_boundary_guarded,4075,7640,5231, **,other,3,2,-0.75,other,5231,-2.03125,False,False,1.28125,gemma
g000_exception_override,0,exception_override,closure,policy_boundary_guarded,4075,7640,5231, **,other,3,2,-0.578125,other,5231,-2.7578125,False,False,2.1796875,gemma
g004_clean,4,clean,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.9296875,clean,38315,1.9296875,False,False,0.0,gemma
g004_redundant,4,redundant,stable,policy_boundary_guarded,38315,15934,5231, **,other,2,3,1.203125,other,5231,1.203125,False,False,0.0,gemma
g004_irrelevant,4,irrelevant,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.7734375,clean,38315,2.7734375,False,False,0.0,gemma
g004_paraphrase,4,paraphrase,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.328125,clean,38315,1.328125,False,False,0.0,gemma
g004_weak_distractor,4,weak_distractor,competition,policy_boundary_guarded,38315,15934,5231, **,other,1,3,2.546875,other,5231,2.546875,False,False,0.0,gemma
g004_competition_balanced,4,competition_balanced,competition,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,3.375,clean,38315,3.375,False,False,0.0,gemma
g004_direct_conflict,4,direct_conflict,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.4140625,other,5231,2.4140625,False,False,0.0,gemma
g004_closure_update,4,closure_update,closure,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.4765625,other,5231,2.4765625,False,False,0.0,gemma
g004_closure_override,4,closure_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.4140625,clean,38315,0.1875,False,False,2.2265625,gemma
g004_exception_override,4,exception_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.0703125,other,5231,-0.734375,False,True,2.8046875,gemma
g009_clean,9,clean,stable,policy_boundary_guarded,5571,4589,5571, East,clean,1,6,4.0625,clean,5571,4.0625,False,False,0.0,gemma
g009_redundant,9,redundant,stable,policy_boundary_guarded,5571,4589,5231, **,other,2,6,3.921875,other,5231,3.921875,False,False,0.0,gemma
g009_irrelevant,9,irrelevant,stable,policy_boundary_guarded,5571,4589,5571, East,clean,1,6,4.8984375,clean,5571,4.8984375,False,False,0.0,gemma
g009_paraphrase,9,paraphrase,stable,policy_boundary_guarded,5571,4589,5231, **,other,2,7,2.2265625,other,5231,2.2265625,False,False,0.0,gemma
g009_weak_distractor,9,weak_distractor,competition,policy_boundary_guarded,5571,4589,5231, **,other,2,7,5.0078125,other,5231,5.0078125,False,False,0.0,gemma
g009_competition_balanced,9,competition_balanced,competition,policy_boundary_guarded,5571,4589,5231, **,other,2,4,3.53125,other,5231,3.53125,False,False,0.0,gemma
g009_direct_conflict,9,direct_conflict,competition,policy_boundary_guarded,5571,4589,5231, **,other,2,4,3.4296875,other,5231,3.4296875,False,False,0.0,gemma
g009_closure_update,9,closure_update,closure,policy_boundary_guarded,5571,4589,5231, **,other,2,3,2.875,other,5231,2.875,False,False,0.0,gemma
g009_closure_override,9,closure_override,closure,policy_boundary_guarded,5571,4589,5231, **,other,2,3,0.140625,other,5231,0.21875,False,False,-0.078125,gemma
g009_exception_override,9,exception_override,closure,policy_boundary_guarded,5571,4589,5231, **,other,2,3,1.3046875,other,5231,0.0703125,False,False,1.234375,gemma
g010_clean,10,clean,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,2.75,clean,38315,2.75,False,False,0.0,gemma
g010_redundant,10,redundant,stable,policy_boundary_guarded,38315,15934,5231, **,other,2,3,2.109375,other,5231,2.109375,False,False,0.0,gemma
g010_irrelevant,10,irrelevant,stable,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,4,3.84375,clean,38315,3.84375,False,False,0.0,gemma
g010_paraphrase,10,paraphrase,stable,policy_boundary_guarded,38315,15934,5231, **,other,2,4,2.1875,other,5231,2.1875,False,False,0.0,gemma
g010_weak_distractor,10,weak_distractor,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,3.2734375,other,5231,3.2734375,False,False,0.0,gemma
g010_competition_balanced,10,competition_balanced,competition,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,4,3.859375,clean,38315,3.859375,False,False,0.0,gemma
g010_direct_conflict,10,direct_conflict,competition,policy_boundary_guarded,38315,15934,5231, **,other,2,3,3.1484375,other,5231,3.1484375,False,False,0.0,gemma
g010_closure_update,10,closure_update,closure,policy_boundary_guarded,38315,15934,5231, **,other,2,4,3.296875,other,5231,3.296875,False,False,0.0,gemma
g010_closure_override,10,closure_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.8359375,other,5231,-0.3828125,False,True,2.21875,gemma
g010_exception_override,10,exception_override,closure,policy_boundary_guarded,38315,15934,38315, Copper,clean,1,3,1.3359375,other,5231,-0.1875,False,True,1.5234375,gemma
g011_clean,11,clean,stable,policy_boundary_guarded,6863,17186,5231, **,other,2,6,3.2109375,other,5231,3.2109375,False,False,0.0,gemma
g011_redundant,11,redundant,stable,policy_boundary_guarded,6863,17186,5231, **,other,2,4,2.875,other,5231,2.875,False,False,0.0,gemma
