prompt_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,task,model,init_seed
16,-0.18153485655784607,-0.070105642080307,-0.21177202463150024,-0.032054603099823,-0.0232827328145504,arc_challenge,qwen,1801
17,-0.21146416664123535,-0.05993158370256424,-0.25880762934684753,-0.03505542501807213,-0.02028658241033554,arc_challenge,qwen,1801
18,-0.20094728469848633,-0.0979960486292839,-0.22930490970611572,-0.02953791245818138,-0.02221282757818699,arc_challenge,qwen,1801
19,-0.20967751741409302,-0.10145848989486694,-0.24634844064712524,-0.03193319961428642,-0.029620211571455002,arc_challenge,qwen,1801
20,-0.16360238194465637,-0.05589482933282852,-0.19827108085155487,-0.026815157383680344,-0.022355524823069572,arc_challenge,qwen,1801
21,-0.20959314703941345,-0.06135134398937225,-0.25133460760116577,-0.03339720144867897,-0.018063699826598167,arc_challenge,qwen,1801
22,-0.2355090081691742,-0.055277153849601746,-0.2592005431652069,-0.03138493001461029,-0.01642756722867489,arc_challenge,qwen,1801
23,-0.22599418461322784,-0.1113070398569107,-0.26501786708831787,-0.031149903312325478,-0.02183929644525051,arc_challenge,qwen,1801
24,-0.20064236223697662,-0.08629507571458817,-0.2290041744709015,-0.031186597421765327,-0.024296676740050316,arc_challenge,qwen,1801
25,-0.19755059480667114,-0.013270355761051178,-0.22002506256103516,-0.028093239292502403,-0.006445349659770727,arc_challenge,qwen,1801
26,-0.21811699867248535,-0.07133477926254272,-0.25569820404052734,-0.026522837579250336,-0.024310937151312828,arc_challenge,qwen,1801
27,-0.235189288854599,-0.07879555225372314,-0.2562067210674286,-0.031003959476947784,-0.031704943627119064,arc_challenge,qwen,1801
28,-0.19139404594898224,-0.06145099550485611,-0.22966867685317993,-0.025479761883616447,-0.020649844780564308,arc_challenge,qwen,1801
29,-0.2240297794342041,-0.11131459474563599,-0.2568848729133606,-0.037260640412569046,-0.014714574441313744,arc_challenge,qwen,1801
30,-0.2209436297416687,-0.06341353058815002,-0.2567192316055298,-0.027005447074770927,-0.024138018488883972,arc_challenge,qwen,1801
31,-0.20913119614124298,-0.04826798290014267,-0.24089910089969635,-0.03440049663186073,-0.02735164202749729,arc_challenge,qwen,1801
32,-0.2386491596698761,-0.04442136734724045,-0.2677174210548401,-0.025189707055687904,-0.019712135195732117,arc_challenge,qwen,1801
33,-0.22771330177783966,-0.08444678783416748,-0.24097177386283875,-0.02774531953036785,-0.02379709668457508,arc_challenge,qwen,1801
34,-0.17651909589767456,-0.06950606405735016,-0.2197341024875641,-0.027492986992001534,-0.02939164824783802,arc_challenge,qwen,1801
35,-0.17641235888004303,-0.0687495619058609,-0.2238965928554535,-0.03387549892067909,-0.023045215755701065,arc_challenge,qwen,1801
36,-0.21459783613681793,-0.09754185378551483,-0.2299882173538208,-0.019462643191218376,-0.028337223455309868,arc_challenge,qwen,1801
37,-0.20732374489307404,-0.026651175692677498,-0.23234903812408447,-0.025974411517381668,-0.02527126483619213,arc_challenge,qwen,1801
38,-0.17648182809352875,-0.037194784730672836,-0.2016463726758957,-0.03064490109682083,-0.022076940163969994,arc_challenge,qwen,1801
39,-0.20487253367900848,-0.057723160833120346,-0.22890034317970276,-0.03345557302236557,-0.025038838386535645,arc_challenge,qwen,1801
40,-0.20211192965507507,-0.061775099486112595,-0.22293084859848022,-0.02765381708741188,-0.028269242495298386,arc_challenge,qwen,1801
41,-0.23011700809001923,-0.08769161999225616,-0.2687610387802124,-0.024487879127264023,-0.033032067120075226,arc_challenge,qwen,1801
42,-0.22680261731147766,-0.038487229496240616,-0.24778923392295837,-0.03395523503422737,-0.030877703800797462,arc_challenge,qwen,1801
43,-0.2169436514377594,-0.0766395777463913,-0.24592648446559906,-0.032117828726768494,-0.026381008327007294,arc_challenge,qwen,1801
44,-0.20891281962394714,-0.05071428418159485,-0.23294752836227417,-0.03331294283270836,-0.025172019377350807,arc_challenge,qwen,1801
45,-0.2083592414855957,-0.0677114874124527,-0.2485942542552948,-0.03208767995238304,-0.025255225598812103,arc_challenge,qwen,1801
46,-0.2115907520055771,-0.06560984998941422,-0.24687376618385315,-0.032983772456645966,-0.03077557310461998,arc_challenge,qwen,1801
47,-0.2371503859758377,-0.07630901038646698,-0.2557631731033325,-0.03201926499605179,-0.02164454013109207,arc_challenge,qwen,1801
48,-0.20396211743354797,-0.059179265052080154,-0.23892255127429962,-0.022602131590247154,-0.0268555898219347,arc_challenge,qwen,1801
49,-0.23001645505428314,-0.1461302936077118,-0.25125885009765625,-0.0273740291595459,-0.018034519627690315,arc_challenge,qwen,1801
50,-0.17136424779891968,-0.08001581579446793,-0.20367151498794556,-0.03293219953775406,-0.02665139175951481,arc_challenge,qwen,1801
51,-0.24498434364795685,-0.08497750759124756,-0.2731878459453583,-0.028958847746253014,-0.01925060898065567,arc_challenge,qwen,1801
52,-0.22904886305332184,-0.08096614480018616,-0.279069721698761,-0.030899662524461746,-0.027389630675315857,arc_challenge,qwen,1801
53,-0.18688903748989105,-0.06752828508615494,-0.2150525599718094,-0.0265970416367054,-0.025714263319969177,arc_challenge,qwen,1801
54,-0.2172233760356903,-0.08111394941806793,-0.2502804100513458,-0.03187525272369385,-0.027954725548624992,arc_challenge,qwen,1801
55,-0.1829417496919632,-0.07893097400665283,-0.219461590051651,-0.032912835478782654,-0.02056930772960186,arc_challenge,qwen,1801
56,-0.18503619730472565,-0.08681824803352356,-0.22622841596603394,-0.032490625977516174,-0.02139175869524479,arc_challenge,qwen,1801
57,-0.18892987072467804,-0.049265146255493164,-0.21384690701961517,-0.026264607906341553,-0.028521673753857613,arc_challenge,qwen,1801
58,-0.16078956425189972,-0.07044868171215057,-0.1947014182806015,-0.03621601685881615,-0.03004591539502144,arc_challenge,qwen,1801
59,-0.22581249475479126,-0.05914321914315224,-0.2607688009738922,-0.028286539018154144,-0.024725113064050674,arc_challenge,qwen,1801
60,-0.21260856091976166,-0.049632277339696884,-0.24255242943763733,-0.019840428605675697,-0.021113421767950058,arc_challenge,qwen,1801
61,-0.23384200036525726,-0.029766276478767395,-0.25147545337677,-0.02665311098098755,-0.026270920410752296,arc_challenge,qwen,1801
62,-0.2084604948759079,-0.06214646250009537,-0.23324227333068848,-0.027836373075842857,-0.029105359688401222,arc_challenge,qwen,1801
63,-0.2702951431274414,-0.06935331225395203,-0.28915935754776,-0.041647396981716156,-0.027299312874674797,arc_challenge,qwen,1801
64,-0.21617069840431213,-0.04887133091688156,-0.2515525817871094,-0.04029451310634613,-0.020295262336730957,arc_challenge,qwen,1801
65,-0.19500717520713806,-0.08344046026468277,-0.22832134366035461,-0.024377744644880295,-0.01992136426270008,arc_challenge,qwen,1801
66,-0.21364645659923553,-0.05699354037642479,-0.2479788213968277,-0.031855259090662,-0.02046309970319271,arc_challenge,qwen,1801
67,-0.18872208893299103,-0.051785267889499664,-0.2235068678855896,-0.033596400171518326,-0.027930917218327522,arc_challenge,qwen,1801
68,-0.21044903993606567,-0.08853817731142044,-0.2312299907207489,-0.02577582187950611,-0.021157722920179367,arc_challenge,qwen,1801
69,-0.22083522379398346,-0.046669818460941315,-0.23435190320014954,-0.030450042337179184,-0.028524434193968773,arc_challenge,qwen,1801
70,-0.20774544775485992,-0.08856771141290665,-0.2515868544578552,-0.02834646962583065,-0.020929109305143356,arc_challenge,qwen,1801
71,-0.22431938350200653,-0.03770411014556885,-0.23888590931892395,-0.03249562159180641,-0.03201718255877495,arc_challenge,qwen,1801
72,-0.22645412385463715,-0.12253056466579437,-0.2399754673242569,-0.02606314793229103,-0.021434808149933815,arc_challenge,qwen,1801
73,-0.20122018456459045,-0.0438501238822937,-0.24320721626281738,-0.03716978430747986,-0.028694376349449158,arc_challenge,qwen,1801
74,-0.25400519371032715,-0.0647517740726471,-0.283751517534256,-0.029387900605797768,-0.010928546078503132,arc_challenge,qwen,1801
75,-0.18526539206504822,-0.04253328591585159,-0.2013627141714096,-0.025527842342853546,-0.022703023627400398,arc_challenge,qwen,1801
76,-0.2110891044139862,-0.0917801484465599,-0.25219595432281494,-0.019918354228138924,-0.0201422069221735,arc_challenge,qwen,1801
77,-0.21340011060237885,-0.052313610911369324,-0.23199708759784698,-0.02477325312793255,-0.02100253291428089,arc_challenge,qwen,1801
78,-0.20962300896644592,-0.13015174865722656,-0.23411746323108673,-0.03602856025099754,-0.01652076654136181,arc_challenge,qwen,1801
79,-0.2325092852115631,-0.06851445138454437,-0.27313166856765747,-0.032716888934373856,-0.02370467409491539,arc_challenge,qwen,1801
80,-0.2280517816543579,-0.04848828911781311,-0.2586226463317871,-0.03006076067686081,-0.02822708897292614,arc_challenge,qwen,1801
81,-0.19776444137096405,-0.06754373759031296,-0.21680185198783875,-0.04023285210132599,-0.020574813708662987,arc_challenge,qwen,1801
82,-0.2872093915939331,-0.07296529412269592,-0.3022216558456421,-0.03909618407487869,-0.011819349601864815,arc_challenge,qwen,1801
83,-0.2132989764213562,-0.0922258123755455,-0.2353196144104004,-0.01972128264605999,-0.01974552683532238,arc_challenge,qwen,1801
84,-0.20567640662193298,-0.07852573692798615,-0.22806048393249512,-0.026541074737906456,-0.018841227516531944,arc_challenge,qwen,1801
85,-0.19396615028381348,-0.054943669587373734,-0.22555457055568695,-0.030154142528772354,-0.024011163040995598,arc_challenge,qwen,1801
86,-0.23317965865135193,-0.1059565618634224,-0.2445698082447052,-0.02386169321835041,-0.020609892904758453,arc_challenge,qwen,1801
87,-0.23893237113952637,-0.10475775599479675,-0.27804917097091675,-0.025855081155896187,-0.028497900813817978,arc_challenge,qwen,1801
88,-0.20585066080093384,-0.10247063636779785,-0.234452024102211,-0.027116622775793076,-0.032112810760736465,arc_challenge,qwen,1801
89,-0.23624856770038605,-0.05698266625404358,-0.2703193426132202,-0.03572666272521019,-0.024989936500787735,arc_challenge,qwen,1801
90,-0.22848819196224213,-0.08592042326927185,-0.24831163883209229,-0.03781059756875038,-0.014983146451413631,arc_challenge,qwen,1801
91,-0.1917605847120285,-0.07399500161409378,-0.22511863708496094,-0.02732847072184086,-0.033158790320158005,arc_challenge,qwen,1801
92,-0.21904629468917847,-0.07340344041585922,-0.2404296100139618,-0.02587701939046383,-0.018736284226179123,arc_challenge,qwen,1801
93,-0.22471222281455994,-0.10087977349758148,-0.2514219284057617,-0.036836691200733185,-0.026159245520830154,arc_challenge,qwen,1801
94,-0.22191892564296722,-0.098252072930336,-0.25018566846847534,-0.031206436455249786,-0.025224532932043076,arc_challenge,qwen,1801
95,-0.22323566675186157,-0.10079190135002136,-0.24183879792690277,-0.027630824595689774,-0.02744266577064991,arc_challenge,qwen,1801
0,-0.05654105544090271,0.025214754045009613,-0.24028518795967102,-0.02505619078874588,-0.02700597606599331,lexical_category,qwen,1802
1,-0.07401718199253082,0.00025363266468048096,-0.23227053880691528,-0.024876056239008904,-0.0230054073035717,lexical_category,qwen,1802
2,-0.06827336549758911,-0.004780136048793793,-0.24502916634082794,-0.02444232814013958,-0.03339464217424393,lexical_category,qwen,1802
3,-0.0785444974899292,-0.039332740008831024,-0.23247821629047394,-0.028848912566900253,-0.026870423927903175,lexical_category,qwen,1802
4,-0.0816897600889206,-0.01798078790307045,-0.22679808735847473,-0.027157912030816078,-0.02728000096976757,lexical_category,qwen,1802
5,-0.11007611453533173,-0.04567795991897583,-0.25550204515457153,-0.023597706109285355,-0.02579546719789505,lexical_category,qwen,1802
6,-0.06122907996177673,-0.010684873908758163,-0.2274748980998993,-0.025007357820868492,-0.020726103335618973,lexical_category,qwen,1802
7,-0.09854814410209656,-0.03065352514386177,-0.24317795038223267,-0.023722559213638306,-0.02311801351606846,lexical_category,qwen,1802
8,-0.08498729765415192,-0.05009172111749649,-0.2459888607263565,-0.026365067809820175,-0.025351695716381073,lexical_category,qwen,1802
9,-0.0916404128074646,-0.048392705619335175,-0.23457422852516174,-0.021897217258810997,-0.02692355588078499,lexical_category,qwen,1802
10,-0.08841495215892792,-0.04279470443725586,-0.2149173617362976,-0.029487909749150276,-0.02131938934326172,lexical_category,qwen,1802
11,-0.10351382195949554,-0.030390504747629166,-0.24352681636810303,-0.02155425027012825,-0.021922307088971138,lexical_category,qwen,1802
12,-0.06732097268104553,-0.006395481526851654,-0.2535185217857361,-0.027370167896151543,-0.02466452680528164,lexical_category,qwen,1802
13,-0.08112393319606781,-0.008628465235233307,-0.25177544355392456,-0.021157415583729744,-0.023020580410957336,lexical_category,qwen,1802
14,-0.07142525911331177,-0.03944188356399536,-0.2352192997932434,-0.03482783958315849,-0.027144458144903183,lexical_category,qwen,1802
15,-0.09446699917316437,-0.036406002938747406,-0.23955725133419037,-0.033856213092803955,-0.027514899149537086,lexical_category,qwen,1802
16,-0.08522292971611023,-8.717179298400879e-05,-0.23295338451862335,-0.028884658589959145,-0.0273902527987957,lexical_category,qwen,1802
17,-0.09970824420452118,-0.03803638368844986,-0.25043371319770813,-0.026028258726000786,-0.023155666887760162,lexical_category,qwen,1802
18,-0.06119067966938019,-0.00823618471622467,-0.2392844259738922,-0.025333162397146225,-0.02475089393556118,lexical_category,qwen,1802
19,-0.09340798854827881,-0.01336628943681717,-0.2560300827026367,-0.023772384971380234,-0.026191288605332375,lexical_category,qwen,1802
20,-0.06470957398414612,-0.03166067972779274,-0.23952080309391022,-0.028515849262475967,-0.025379028171300888,lexical_category,qwen,1802
21,-0.09311769902706146,-0.029693618416786194,-0.25156235694885254,-0.022991664707660675,-0.02073618583381176,lexical_category,qwen,1802
22,-0.06453223526477814,-0.005886536091566086,-0.20755000412464142,-0.033738281577825546,-0.024136114865541458,lexical_category,qwen,1802
23,-0.07677063345909119,-0.0252169668674469,-0.23184122145175934,-0.02543657086789608,-0.023677214980125427,lexical_category,qwen,1802
24,-0.05350641906261444,0.011264495551586151,-0.21605929732322693,-0.023597588762640953,-0.022652721032500267,lexical_category,qwen,1802
25,-0.08013826608657837,-0.0035802945494651794,-0.23301555216312408,-0.02513939142227173,-0.02249561995267868,lexical_category,qwen,1802
26,-0.0584559440612793,-0.012034192681312561,-0.2184268981218338,-0.028152285143733025,-0.02763243392109871,lexical_category,qwen,1802
27,-0.060952648520469666,-0.02132304012775421,-0.22042906284332275,-0.02249152399599552,-0.022239359095692635,lexical_category,qwen,1802
28,-0.07016175985336304,-0.020926356315612793,-0.21775822341442108,-0.02810041420161724,-0.021463237702846527,lexical_category,qwen,1802
29,-0.09149202704429626,-0.026911940425634384,-0.2353408932685852,-0.02477959170937538,-0.025288110598921776,lexical_category,qwen,1802
30,-0.06433820724487305,0.0020724497735500336,-0.23504430055618286,-0.026889141649007797,-0.025734256953001022,lexical_category,qwen,1802
31,-0.07490679621696472,-0.002517394721508026,-0.24181309342384338,-0.02449295111000538,-0.02185394987463951,lexical_category,qwen,1802
32,-0.06648768484592438,-0.018603816628456116,-0.22921422123908997,-0.028257152065634727,-0.03203761950135231,lexical_category,qwen,1802
33,-0.08646480739116669,-0.018012695014476776,-0.24086730182170868,-0.030373571440577507,-0.025889050215482712,lexical_category,qwen,1802
34,-0.08293245732784271,-0.017293255776166916,-0.2332242876291275,-0.025723334401845932,-0.0256404560059309,lexical_category,qwen,1802
35,-0.10264386236667633,-0.034953124821186066,-0.24953079223632812,-0.02240200899541378,-0.025289328768849373,lexical_category,qwen,1802
36,-0.06062878668308258,0.01649576425552368,-0.2519133687019348,-0.02156969904899597,-0.02188040502369404,lexical_category,qwen,1802
37,-0.08887933194637299,-0.00767015665769577,-0.25966161489486694,-0.023697270080447197,-0.01752069778740406,lexical_category,qwen,1802
38,-0.07866129279136658,-0.017983175814151764,-0.25284475088119507,-0.021446535363793373,-0.023067660629749298,lexical_category,qwen,1802
39,-0.09361167252063751,-0.03684333711862564,-0.2538957893848419,-0.025950657203793526,-0.020547563210129738,lexical_category,qwen,1802
40,-0.0776066929101944,0.02371854893863201,-0.23677006363868713,-0.024571992456912994,-0.022544782608747482,lexical_category,qwen,1802
41,-0.10228286683559418,-0.02139803022146225,-0.2462434619665146,-0.024166645482182503,-0.023172670975327492,lexical_category,qwen,1802
42,-0.07129453122615814,0.0004435628652572632,-0.25831660628318787,-0.025196878239512444,-0.026873799040913582,lexical_category,qwen,1802
